example_id,world_id,proposition_id,paraphrase_id,split,label,pred_label,correct,template_id,template_family,lf_type,status,stop_reason,token_count,runtime_sec,sample_path,states_path,logits_path,error
train_world_000018_prop_0003_para_01,train_world_000018,train_world_000018_prop_0003,para_01,train,Unknown,False,False,none_v1,none,none,ok,eos_token,4,0.621,artifacts/micro_world_v1/generations/Qwen__Qwen3_5_2B_train20/examples/train_world_000018_prop_0003_para_01/sample.json,artifacts/micro_world_v1/generations/Qwen__Qwen3_5_2B_train20/examples/train_world_000018_prop_0003_para_01/verdict_states.npz,artifacts/micro_world_v1/generations/Qwen__Qwen3_5_2B_train20/examples/train_world_000018_prop_0003_para_01/logits_summary.npz,
train_world_000018_prop_0003_para_02,train_world_000018,train_world_000018_prop_0003,para_02,train,Unknown,False,False,none_v2,none,none,ok,eos_token,4,0.619,artifacts/micro_world_v1/generations/Qwen__Qwen3_5_2B_train20/examples/train_world_000018_prop_0003_para_02/sample.json,artifacts/micro_world_v1/generations/Qwen__Qwen3_5_2B_train20/examples/train_world_000018_prop_0003_para_02/verdict_states.npz,artifacts/micro_world_v1/generations/Qwen__Qwen3_5_2B_train20/examples/train_world_000018_prop_0003_para_02/logits_summary.npz,
train_world_000018_prop_0003_para_03,train_world_000018,train_world_000018_prop_0003,para_03,train,Unknown,False,False,none_v3,none,none,ok,eos_token,4,0.62,artifacts/micro_world_v1/generations/Qwen__Qwen3_5_2B_train20/examples/train_world_000018_prop_0003_para_03/sample.json,artifacts/micro_world_v1/generations/Qwen__Qwen3_5_2B_train20/examples/train_world_000018_prop_0003_para_03/verdict_states.npz,artifacts/micro_world_v1/generations/Qwen__Qwen3_5_2B_train20/examples/train_world_000018_prop_0003_para_03/logits_summary.npz,
train_world_000018_prop_0003_para_04,train_world_000018,train_world_000018_prop_0003,para_04,train,Unknown,False,False,none_v0,none,none,ok,eos_token,4,0.625,artifacts/micro_world_v1/generations/Qwen__Qwen3_5_2B_train20/examples/train_world_000018_prop_0003_para_04/sample.json,artifacts/micro_world_v1/generations/Qwen__Qwen3_5_2B_train20/examples/train_world_000018_prop_0003_para_04/verdict_states.npz,artifacts/micro_world_v1/generations/Qwen__Qwen3_5_2B_train20/examples/train_world_000018_prop_0003_para_04/logits_summary.npz,
train_world_000018_prop_0003_para_05,train_world_000018,train_world_000018_prop_0003,para_05,train,Unknown,False,False,none_v1,none,none,ok,eos_token,4,0.624,artifacts/micro_world_v1/generations/Qwen__Qwen3_5_2B_train20/examples/train_world_000018_prop_0003_para_05/sample.json,artifacts/micro_world_v1/generations/Qwen__Qwen3_5_2B_train20/examples/train_world_000018_prop_0003_para_05/verdict_states.npz,artifacts/micro_world_v1/generations/Qwen__Qwen3_5_2B_train20/examples/train_world_000018_prop_0003_para_05/logits_summary.npz,
train_world_000018_prop_0003_para_06,train_world_000018,train_world_000018_prop_0003,para_06,train,Unknown,False,False,none_v2,none,none,ok,eos_token,4,0.619,artifacts/micro_world_v1/generations/Qwen__Qwen3_5_2B_train20/examples/train_world_000018_prop_0003_para_06/sample.json,artifacts/micro_world_v1/generations/Qwen__Qwen3_5_2B_train20/examples/train_world_000018_prop_0003_para_06/verdict_states.npz,artifacts/micro_world_v1/generations/Qwen__Qwen3_5_2B_train20/examples/train_world_000018_prop_0003_para_06/logits_summary.npz,
train_world_000018_prop_0003_para_07,train_world_000018,train_world_000018_prop_0003,para_07,train,Unknown,False,False,none_v3,none,none,ok,eos_token,4,0.628,artifacts/micro_world_v1/generations/Qwen__Qwen3_5_2B_train20/examples/train_world_000018_prop_0003_para_07/sample.json,artifacts/micro_world_v1/generations/Qwen__Qwen3_5_2B_train20/examples/train_world_000018_prop_0003_para_07/verdict_states.npz,artifacts/micro_world_v1/generations/Qwen__Qwen3_5_2B_train20/examples/train_world_000018_prop_0003_para_07/logits_summary.npz,
train_world_000018_prop_0004_para_00,train_world_000018,train_world_000018_prop_0004,para_00,train,False,True,False,rel_v0,rel,rel,ok,eos_token,4,0.617,artifacts/micro_world_v1/generations/Qwen__Qwen3_5_2B_train20/examples/train_world_000018_prop_0004_para_00/sample.json,artifacts/micro_world_v1/generations/Qwen__Qwen3_5_2B_train20/examples/train_world_000018_prop_0004_para_00/verdict_states.npz,artifacts/micro_world_v1/generations/Qwen__Qwen3_5_2B_train20/examples/train_world_000018_prop_0004_para_00/logits_summary.npz,
train_world_000018_prop_0004_para_01,train_world_000018,train_world_000018_prop_0004,para_01,train,False,True,False,rel_v1,rel,rel,ok,eos_token,4,0.623,artifacts/micro_world_v1/generations/Qwen__Qwen3_5_2B_train20/examples/train_world_000018_prop_0004_para_01/sample.json,artifacts/micro_world_v1/generations/Qwen__Qwen3_5_2B_train20/examples/train_world_000018_prop_0004_para_01/verdict_states.npz,artifacts/micro_world_v1/generations/Qwen__Qwen3_5_2B_train20/examples/train_world_000018_prop_0004_para_01/logits_summary.npz,
train_world_000018_prop_0004_para_02,train_world_000018,train_world_000018_prop_0004,para_02,train,False,True,False,rel_v2,rel,rel,ok,eos_token,4,0.62,artifacts/micro_world_v1/generations/Qwen__Qwen3_5_2B_train20/examples/train_world_000018_prop_0004_para_02/sample.json,artifacts/micro_world_v1/generations/Qwen__Qwen3_5_2B_train20/examples/train_world_000018_prop_0004_para_02/verdict_states.npz,artifacts/micro_world_v1/generations/Qwen__Qwen3_5_2B_train20/examples/train_world_000018_prop_0004_para_02/logits_summary.npz,
train_world_000018_prop_0004_para_03,train_world_000018,train_world_000018_prop_0004,para_03,train,False,False,True,rel_v3,rel,rel,ok,eos_token,4,0.618,artifacts/micro_world_v1/generations/Qwen__Qwen3_5_2B_train20/examples/train_world_000018_prop_0004_para_03/sample.json,artifacts/micro_world_v1/generations/Qwen__Qwen3_5_2B_train20/examples/train_world_000018_prop_0004_para_03/verdict_states.npz,artifacts/micro_world_v1/generations/Qwen__Qwen3_5_2B_train20/examples/train_world_000018_prop_0004_para_03/logits_summary.npz,
train_world_000018_prop_0004_para_04,train_world_000018,train_world_000018_prop_0004,para_04,train,False,True,False,rel_v0,rel,rel,ok,eos_token,4,0.619,artifacts/micro_world_v1/generations/Qwen__Qwen3_5_2B_train20/examples/train_world_000018_prop_0004_para_04/sample.json,artifacts/micro_world_v1/generations/Qwen__Qwen3_5_2B_train20/examples/train_world_000018_prop_0004_para_04/verdict_states.npz,artifacts/micro_world_v1/generations/Qwen__Qwen3_5_2B_train20/examples/train_world_000018_prop_0004_para_04/logits_summary.npz,
train_world_000018_prop_0004_para_05,train_world_000018,train_world_000018_prop_0004,para_05,train,False,True,False,rel_v1,rel,rel,ok,eos_token,4,0.611,artifacts/micro_world_v1/generations/Qwen__Qwen3_5_2B_train20/examples/train_world_000018_prop_0004_para_05/sample.json,artifacts/micro_world_v1/generations/Qwen__Qwen3_5_2B_train20/examples/train_world_000018_prop_0004_para_05/verdict_states.npz,artifacts/micro_world_v1/generations/Qwen__Qwen3_5_2B_train20/examples/train_world_000018_prop_0004_para_05/logits_summary.npz,
train_world_000018_prop_0004_para_06,train_world_000018,train_world_000018_prop_0004,para_06,train,False,True,False,rel_v2,rel,rel,ok,eos_token,4,0.617,artifacts/micro_world_v1/generations/Qwen__Qwen3_5_2B_train20/examples/train_world_000018_prop_0004_para_06/sample.json,artifacts/micro_world_v1/generations/Qwen__Qwen3_5_2B_train20/examples/train_world_000018_prop_0004_para_06/verdict_states.npz,artifacts/micro_world_v1/generations/Qwen__Qwen3_5_2B_train20/examples/train_world_000018_prop_0004_para_06/logits_summary.npz,
train_world_000018_prop_0004_para_07,train_world_000018,train_world_000018_prop_0004,para_07,train,False,False,True,rel_v3,rel,rel,ok,eos_token,4,0.623,artifacts/micro_world_v1/generations/Qwen__Qwen3_5_2B_train20/examples/train_world_000018_prop_0004_para_07/sample.json,artifacts/micro_world_v1/generations/Qwen__Qwen3_5_2B_train20/examples/train_world_000018_prop_0004_para_07/verdict_states.npz,artifacts/micro_world_v1/generations/Qwen__Qwen3_5_2B_train20/examples/train_world_000018_prop_0004_para_07/logits_summary.npz,
train_world_000018_prop_0005_para_00,train_world_000018,train_world_000018_prop_0005,para_00,train,True,True,True,attr_v0,attr,attr,ok,eos_token,4,0.619,artifacts/micro_world_v1/generations/Qwen__Qwen3_5_2B_train20/examples/train_world_000018_prop_0005_para_00/sample.json,artifacts/micro_world_v1/generations/Qwen__Qwen3_5_2B_train20/examples/train_world_000018_prop_0005_para_00/verdict_states.npz,artifacts/micro_world_v1/generations/Qwen__Qwen3_5_2B_train20/examples/train_world_000018_prop_0005_para_00/logits_summary.npz,
train_world_000018_prop_0005_para_01,train_world_000018,train_world_000018_prop_0005,para_01,train,True,True,True,attr_v1,attr,attr,ok,eos_token,4,0.616,artifacts/micro_world_v1/generations/Qwen__Qwen3_5_2B_train20/examples/train_world_000018_prop_0005_para_01/sample.json,artifacts/micro_world_v1/generations/Qwen__Qwen3_5_2B_train20/examples/train_world_000018_prop_0005_para_01/verdict_states.npz,artifacts/micro_world_v1/generations/Qwen__Qwen3_5_2B_train20/examples/train_world_000018_prop_0005_para_01/logits_summary.npz,
train_world_000018_prop_0005_para_02,train_world_000018,train_world_000018_prop_0005,para_02,train,True,True,True,attr_v2,attr,attr,ok,eos_token,4,0.621,artifacts/micro_world_v1/generations/Qwen__Qwen3_5_2B_train20/examples/train_world_000018_prop_0005_para_02/sample.json,artifacts/micro_world_v1/generations/Qwen__Qwen3_5_2B_train20/examples/train_world_000018_prop_0005_para_02/verdict_states.npz,artifacts/micro_world_v1/generations/Qwen__Qwen3_5_2B_train20/examples/train_world_000018_prop_0005_para_02/logits_summary.npz,
train_world_000018_prop_0005_para_03,train_world_000018,train_world_000018_prop_0005,para_03,train,True,True,True,attr_v3,attr,attr,ok,eos_token,4,0.62,artifacts/micro_world_v1/generations/Qwen__Qwen3_5_2B_train20/examples/train_world_000018_prop_0005_para_03/sample.json,artifacts/micro_world_v1/generations/Qwen__Qwen3_5_2B_train20/examples/train_world_000018_prop_0005_para_03/verdict_states.npz,artifacts/micro_world_v1/generations/Qwen__Qwen3_5_2B_train20/examples/train_world_000018_prop_0005_para_03/logits_summary.npz,
train_world_000018_prop_0005_para_04,train_world_000018,train_world_000018_prop_0005,para_04,train,True,True,True,attr_v0,attr,attr,ok,eos_token,4,0.615,artifacts/micro_world_v1/generations/Qwen__Qwen3_5_2B_train20/examples/train_world_000018_prop_0005_para_04/sample.json,artifacts/micro_world_v1/generations/Qwen__Qwen3_5_2B_train20/examples/train_world_000018_prop_0005_para_04/verdict_states.npz,artifacts/micro_world_v1/generations/Qwen__Qwen3_5_2B_train20/examples/train_world_000018_prop_0005_para_04/logits_summary.npz,
train_world_000018_prop_0005_para_05,train_world_000018,train_world_000018_prop_0005,para_05,train,True,True,True,attr_v1,attr,attr,ok,eos_token,4,0.62,artifacts/micro_world_v1/generations/Qwen__Qwen3_5_2B_train20/examples/train_world_000018_prop_0005_para_05/sample.json,artifacts/micro_world_v1/generations/Qwen__Qwen3_5_2B_train20/examples/train_world_000018_prop_0005_para_05/verdict_states.npz,artifacts/micro_world_v1/generations/Qwen__Qwen3_5_2B_train20/examples/train_world_000018_prop_0005_para_05/logits_summary.npz,
train_world_000018_prop_0005_para_06,train_world_000018,train_world_000018_prop_0005,para_06,train,True,True,True,attr_v2,attr,attr,ok,eos_token,4,0.611,artifacts/micro_world_v1/generations/Qwen__Qwen3_5_2B_train20/examples/train_world_000018_prop_0005_para_06/sample.json,artifacts/micro_world_v1/generations/Qwen__Qwen3_5_2B_train20/examples/train_world_000018_prop_0005_para_06/verdict_states.npz,artifacts/micro_world_v1/generations/Qwen__Qwen3_5_2B_train20/examples/train_world_000018_prop_0005_para_06/logits_summary.npz,
train_world_000018_prop_0005_para_07,train_world_000018,train_world_000018_prop_0005,para_07,train,True,True,True,attr_v3,attr,attr,ok,eos_token,4,0.615,artifacts/micro_world_v1/generations/Qwen__Qwen3_5_2B_train20/examples/train_world_000018_prop_0005_para_07/sample.json,artifacts/micro_world_v1/generations/Qwen__Qwen3_5_2B_train20/examples/train_world_000018_prop_0005_para_07/verdict_states.npz,artifacts/micro_world_v1/generations/Qwen__Qwen3_5_2B_train20/examples/train_world_000018_prop_0005_para_07/logits_summary.npz,
train_world_000018_prop_0006_para_00,train_world_000018,train_world_000018_prop_0006,para_00,train,True,True,True,not_v0_attr_v0,negation,not,ok,eos_token,4,0.613,artifacts/micro_world_v1/generations/Qwen__Qwen3_5_2B_train20/examples/train_world_000018_prop_0006_para_00/sample.json,artifacts/micro_world_v1/generations/Qwen__Qwen3_5_2B_train20/examples/train_world_000018_prop_0006_para_00/verdict_states.npz,artifacts/micro_world_v1/generations/Qwen__Qwen3_5_2B_train20/examples/train_world_000018_prop_0006_para_00/logits_summary.npz,
train_world_000018_prop_0006_para_01,train_world_000018,train_world_000018_prop_0006,para_01,train,True,False,False,not_v1_attr_v1,negation,not,ok,eos_token,4,0.612,artifacts/micro_world_v1/generations/Qwen__Qwen3_5_2B_train20/examples/train_world_000018_prop_0006_para_01/sample.json,artifacts/micro_world_v1/generations/Qwen__Qwen3_5_2B_train20/examples/train_world_000018_prop_0006_para_01/verdict_states.npz,artifacts/micro_world_v1/generations/Qwen__Qwen3_5_2B_train20/examples/train_world_000018_prop_0006_para_01/logits_summary.npz,
train_world_000018_prop_0006_para_02,train_world_000018,train_world_000018_prop_0006,para_02,train,True,False,False,not_v2_attr_v2,negation,not,ok,eos_token,4,0.613,artifacts/micro_world_v1/generations/Qwen__Qwen3_5_2B_train20/examples/train_world_000018_prop_0006_para_02/sample.json,artifacts/micro_world_v1/generations/Qwen__Qwen3_5_2B_train20/examples/train_world_000018_prop_0006_para_02/verdict_states.npz,artifacts/micro_world_v1/generations/Qwen__Qwen3_5_2B_train20/examples/train_world_000018_prop_0006_para_02/logits_summary.npz,
train_world_000018_prop_0006_para_03,train_world_000018,train_world_000018_prop_0006,para_03,train,True,False,False,not_v3_attr_v3,negation,not,ok,eos_token,4,0.618,artifacts/micro_world_v1/generations/Qwen__Qwen3_5_2B_train20/examples/train_world_000018_prop_0006_para_03/sample.json,artifacts/micro_world_v1/generations/Qwen__Qwen3_5_2B_train20/examples/train_world_000018_prop_0006_para_03/verdict_states.npz,artifacts/micro_world_v1/generations/Qwen__Qwen3_5_2B_train20/examples/train_world_000018_prop_0006_para_03/logits_summary.npz,
train_world_000018_prop_0006_para_04,train_world_000018,train_world_000018_prop_0006,para_04,train,True,True,True,not_v0_attr_v0,negation,not,ok,eos_token,4,0.617,artifacts/micro_world_v1/generations/Qwen__Qwen3_5_2B_train20/examples/train_world_000018_prop_0006_para_04/sample.json,artifacts/micro_world_v1/generations/Qwen__Qwen3_5_2B_train20/examples/train_world_000018_prop_0006_para_04/verdict_states.npz,artifacts/micro_world_v1/generations/Qwen__Qwen3_5_2B_train20/examples/train_world_000018_prop_0006_para_04/logits_summary.npz,
train_world_000018_prop_0006_para_05,train_world_000018,train_world_000018_prop_0006,para_05,train,True,False,False,not_v1_attr_v1,negation,not,ok,eos_token,4,0.62,artifacts/micro_world_v1/generations/Qwen__Qwen3_5_2B_train20/examples/train_world_000018_prop_0006_para_05/sample.json,artifacts/micro_world_v1/generations/Qwen__Qwen3_5_2B_train20/examples/train_world_000018_prop_0006_para_05/verdict_states.npz,artifacts/micro_world_v1/generations/Qwen__Qwen3_5_2B_train20/examples/train_world_000018_prop_0006_para_05/logits_summary.npz,
train_world_000018_prop_0006_para_06,train_world_000018,train_world_000018_prop_0006,para_06,train,True,False,False,not_v2_attr_v2,negation,not,ok,eos_token,4,0.622,artifacts/micro_world_v1/generations/Qwen__Qwen3_5_2B_train20/examples/train_world_000018_prop_0006_para_06/sample.json,artifacts/micro_world_v1/generations/Qwen__Qwen3_5_2B_train20/examples/train_world_000018_prop_0006_para_06/verdict_states.npz,artifacts/micro_world_v1/generations/Qwen__Qwen3_5_2B_train20/examples/train_world_000018_prop_0006_para_06/logits_summary.npz,
train_world_000018_prop_0006_para_07,train_world_000018,train_world_000018_prop_0006,para_07,train,True,False,False,not_v3_attr_v3,negation,not,ok,eos_token,4,0.615,artifacts/micro_world_v1/generations/Qwen__Qwen3_5_2B_train20/examples/train_world_000018_prop_0006_para_07/sample.json,artifacts/micro_world_v1/generations/Qwen__Qwen3_5_2B_train20/examples/train_world_000018_prop_0006_para_07/verdict_states.npz,artifacts/micro_world_v1/generations/Qwen__Qwen3_5_2B_train20/examples/train_world_000018_prop_0006_para_07/logits_summary.npz,
train_world_000018_prop_0007_para_00,train_world_000018,train_world_000018_prop_0007,para_00,train,False,True,False,attr_v0,attr,attr,ok,eos_token,4,0.616,artifacts/micro_world_v1/generations/Qwen__Qwen3_5_2B_train20/examples/train_world_000018_prop_0007_para_00/sample.json,artifacts/micro_world_v1/generations/Qwen__Qwen3_5_2B_train20/examples/train_world_000018_prop_0007_para_00/verdict_states.npz,artifacts/micro_world_v1/generations/Qwen__Qwen3_5_2B_train20/examples/train_world_000018_prop_0007_para_00/logits_summary.npz,
train_world_000018_prop_0007_para_01,train_world_000018,train_world_000018_prop_0007,para_01,train,False,True,False,attr_v1,attr,attr,ok,eos_token,4,0.614,artifacts/micro_world_v1/generations/Qwen__Qwen3_5_2B_train20/examples/train_world_000018_prop_0007_para_01/sample.json,artifacts/micro_world_v1/generations/Qwen__Qwen3_5_2B_train20/examples/train_world_000018_prop_0007_para_01/verdict_states.npz,artifacts/micro_world_v1/generations/Qwen__Qwen3_5_2B_train20/examples/train_world_000018_prop_0007_para_01/logits_summary.npz,
train_world_000018_prop_0007_para_02,train_world_000018,train_world_000018_prop_0007,para_02,train,False,True,False,attr_v2,attr,attr,ok,eos_token,4,0.618,artifacts/micro_world_v1/generations/Qwen__Qwen3_5_2B_train20/examples/train_world_000018_prop_0007_para_02/sample.json,artifacts/micro_world_v1/generations/Qwen__Qwen3_5_2B_train20/examples/train_world_000018_prop_0007_para_02/verdict_states.npz,artifacts/micro_world_v1/generations/Qwen__Qwen3_5_2B_train20/examples/train_world_000018_prop_0007_para_02/logits_summary.npz,
train_world_000018_prop_0007_para_03,train_world_000018,train_world_000018_prop_0007,para_03,train,False,True,False,attr_v3,attr,attr,ok,eos_token,4,0.62,artifacts/micro_world_v1/generations/Qwen__Qwen3_5_2B_train20/examples/train_world_000018_prop_0007_para_03/sample.json,artifacts/micro_world_v1/generations/Qwen__Qwen3_5_2B_train20/examples/train_world_000018_prop_0007_para_03/verdict_states.npz,artifacts/micro_world_v1/generations/Qwen__Qwen3_5_2B_train20/examples/train_world_000018_prop_0007_para_03/logits_summary.npz,
train_world_000018_prop_0007_para_04,train_world_000018,train_world_000018_prop_0007,para_04,train,False,True,False,attr_v0,attr,attr,ok,eos_token,4,0.615,artifacts/micro_world_v1/generations/Qwen__Qwen3_5_2B_train20/examples/train_world_000018_prop_0007_para_04/sample.json,artifacts/micro_world_v1/generations/Qwen__Qwen3_5_2B_train20/examples/train_world_000018_prop_0007_para_04/verdict_states.npz,artifacts/micro_world_v1/generations/Qwen__Qwen3_5_2B_train20/examples/train_world_000018_prop_0007_para_04/logits_summary.npz,
train_world_000018_prop_0007_para_05,train_world_000018,train_world_000018_prop_0007,para_05,train,False,True,False,attr_v1,attr,attr,ok,eos_token,4,0.613,artifacts/micro_world_v1/generations/Qwen__Qwen3_5_2B_train20/examples/train_world_000018_prop_0007_para_05/sample.json,artifacts/micro_world_v1/generations/Qwen__Qwen3_5_2B_train20/examples/train_world_000018_prop_0007_para_05/verdict_states.npz,artifacts/micro_world_v1/generations/Qwen__Qwen3_5_2B_train20/examples/train_world_000018_prop_0007_para_05/logits_summary.npz,
train_world_000018_prop_0007_para_06,train_world_000018,train_world_000018_prop_0007,para_06,train,False,True,False,attr_v2,attr,attr,ok,eos_token,4,0.623,artifacts/micro_world_v1/generations/Qwen__Qwen3_5_2B_train20/examples/train_world_000018_prop_0007_para_06/sample.json,artifacts/micro_world_v1/generations/Qwen__Qwen3_5_2B_train20/examples/train_world_000018_prop_0007_para_06/verdict_states.npz,artifacts/micro_world_v1/generations/Qwen__Qwen3_5_2B_train20/examples/train_world_000018_prop_0007_para_06/logits_summary.npz,
train_world_000018_prop_0007_para_07,train_world_000018,train_world_000018_prop_0007,para_07,train,False,True,False,attr_v3,attr,attr,ok,eos_token,4,0.619,artifacts/micro_world_v1/generations/Qwen__Qwen3_5_2B_train20/examples/train_world_000018_prop_0007_para_07/sample.json,artifacts/micro_world_v1/generations/Qwen__Qwen3_5_2B_train20/examples/train_world_000018_prop_0007_para_07/verdict_states.npz,artifacts/micro_world_v1/generations/Qwen__Qwen3_5_2B_train20/examples/train_world_000018_prop_0007_para_07/logits_summary.npz,
train_world_000018_prop_0008_para_00,train_world_000018,train_world_000018_prop_0008,para_00,train,Unknown,True,False,not_v0_rel_v0,negation,not,ok,eos_token,4,0.618,artifacts/micro_world_v1/generations/Qwen__Qwen3_5_2B_train20/examples/train_world_000018_prop_0008_para_00/sample.json,artifacts/micro_world_v1/generations/Qwen__Qwen3_5_2B_train20/examples/train_world_000018_prop_0008_para_00/verdict_states.npz,artifacts/micro_world_v1/generations/Qwen__Qwen3_5_2B_train20/examples/train_world_000018_prop_0008_para_00/logits_summary.npz,
train_world_000018_prop_0008_para_01,train_world_000018,train_world_000018_prop_0008,para_01,train,Unknown,False,False,not_v1_rel_v1,negation,not,ok,eos_token,4,0.666,artifacts/micro_world_v1/generations/Qwen__Qwen3_5_2B_train20/examples/train_world_000018_prop_0008_para_01/sample.json,artifacts/micro_world_v1/generations/Qwen__Qwen3_5_2B_train20/examples/train_world_000018_prop_0008_para_01/verdict_states.npz,artifacts/micro_world_v1/generations/Qwen__Qwen3_5_2B_train20/examples/train_world_000018_prop_0008_para_01/logits_summary.npz,
train_world_000018_prop_0008_para_02,train_world_000018,train_world_000018_prop_0008,para_02,train,Unknown,False,False,not_v2_rel_v2,negation,not,ok,eos_token,4,0.623,artifacts/micro_world_v1/generations/Qwen__Qwen3_5_2B_train20/examples/train_world_000018_prop_0008_para_02/sample.json,artifacts/micro_world_v1/generations/Qwen__Qwen3_5_2B_train20/examples/train_world_000018_prop_0008_para_02/verdict_states.npz,artifacts/micro_world_v1/generations/Qwen__Qwen3_5_2B_train20/examples/train_world_000018_prop_0008_para_02/logits_summary.npz,
train_world_000018_prop_0008_para_03,train_world_000018,train_world_000018_prop_0008,para_03,train,Unknown,False,False,not_v3_rel_v3,negation,not,ok,eos_token,4,0.629,artifacts/micro_world_v1/generations/Qwen__Qwen3_5_2B_train20/examples/train_world_000018_prop_0008_para_03/sample.json,artifacts/micro_world_v1/generations/Qwen__Qwen3_5_2B_train20/examples/train_world_000018_prop_0008_para_03/verdict_states.npz,artifacts/micro_world_v1/generations/Qwen__Qwen3_5_2B_train20/examples/train_world_000018_prop_0008_para_03/logits_summary.npz,
train_world_000018_prop_0008_para_04,train_world_000018,train_world_000018_prop_0008,para_04,train,Unknown,True,False,not_v0_rel_v0,negation,not,ok,eos_token,4,0.636,artifacts/micro_world_v1/generations/Qwen__Qwen3_5_2B_train20/examples/train_world_000018_prop_0008_para_04/sample.json,artifacts/micro_world_v1/generations/Qwen__Qwen3_5_2B_train20/examples/train_world_000018_prop_0008_para_04/verdict_states.npz,artifacts/micro_world_v1/generations/Qwen__Qwen3_5_2B_train20/examples/train_world_000018_prop_0008_para_04/logits_summary.npz,
train_world_000018_prop_0008_para_05,train_world_000018,train_world_000018_prop_0008,para_05,train,Unknown,False,False,not_v1_rel_v1,negation,not,ok,eos_token,4,0.627,artifacts/micro_world_v1/generations/Qwen__Qwen3_5_2B_train20/examples/train_world_000018_prop_0008_para_05/sample.json,artifacts/micro_world_v1/generations/Qwen__Qwen3_5_2B_train20/examples/train_world_000018_prop_0008_para_05/verdict_states.npz,artifacts/micro_world_v1/generations/Qwen__Qwen3_5_2B_train20/examples/train_world_000018_prop_0008_para_05/logits_summary.npz,
train_world_000018_prop_0008_para_06,train_world_000018,train_world_000018_prop_0008,para_06,train,Unknown,False,False,not_v2_rel_v2,negation,not,ok,eos_token,4,0.627,artifacts/micro_world_v1/generations/Qwen__Qwen3_5_2B_train20/examples/train_world_000018_prop_0008_para_06/sample.json,artifacts/micro_world_v1/generations/Qwen__Qwen3_5_2B_train20/examples/train_world_000018_prop_0008_para_06/verdict_states.npz,artifacts/micro_world_v1/generations/Qwen__Qwen3_5_2B_train20/examples/train_world_000018_prop_0008_para_06/logits_summary.npz,
train_world_000018_prop_0008_para_07,train_world_000018,train_world_000018_prop_0008,para_07,train,Unknown,False,False,not_v3_rel_v3,negation,not,ok,eos_token,4,0.625,artifacts/micro_world_v1/generations/Qwen__Qwen3_5_2B_train20/examples/train_world_000018_prop_0008_para_07/sample.json,artifacts/micro_world_v1/generations/Qwen__Qwen3_5_2B_train20/examples/train_world_000018_prop_0008_para_07/verdict_states.npz,artifacts/micro_world_v1/generations/Qwen__Qwen3_5_2B_train20/examples/train_world_000018_prop_0008_para_07/logits_summary.npz,
train_world_000019_prop_0000_para_00,train_world_000019,train_world_000019_prop_0000,para_00,train,Unknown,True,False,and_v0_attr_v0_rel_v1,and,and,ok,eos_token,4,0.61,artifacts/micro_world_v1/generations/Qwen__Qwen3_5_2B_train20/examples/train_world_000019_prop_0000_para_00/sample.json,artifacts/micro_world_v1/generations/Qwen__Qwen3_5_2B_train20/examples/train_world_000019_prop_0000_para_00/verdict_states.npz,artifacts/micro_world_v1/generations/Qwen__Qwen3_5_2B_train20/examples/train_world_000019_prop_0000_para_00/logits_summary.npz,
train_world_000019_prop_0000_para_01,train_world_000019,train_world_000019_prop_0000,para_01,train,Unknown,True,False,and_v1_attr_v1_rel_v2,and,and,ok,eos_token,4,0.609,artifacts/micro_world_v1/generations/Qwen__Qwen3_5_2B_train20/examples/train_world_000019_prop_0000_para_01/sample.json,artifacts/micro_world_v1/generations/Qwen__Qwen3_5_2B_train20/examples/train_world_000019_prop_0000_para_01/verdict_states.npz,artifacts/micro_world_v1/generations/Qwen__Qwen3_5_2B_train20/examples/train_world_000019_prop_0000_para_01/logits_summary.npz,
train_world_000019_prop_0000_para_02,train_world_000019,train_world_000019_prop_0000,para_02,train,Unknown,True,False,and_v2_attr_v2_rel_v3,and,and,ok,eos_token,4,0.608,artifacts/micro_world_v1/generations/Qwen__Qwen3_5_2B_train20/examples/train_world_000019_prop_0000_para_02/sample.json,artifacts/micro_world_v1/generations/Qwen__Qwen3_5_2B_train20/examples/train_world_000019_prop_0000_para_02/verdict_states.npz,artifacts/micro_world_v1/generations/Qwen__Qwen3_5_2B_train20/examples/train_world_000019_prop_0000_para_02/logits_summary.npz,
train_world_000019_prop_0000_para_03,train_world_000019,train_world_000019_prop_0000,para_03,train,Unknown,True,False,and_v3_attr_v3_rel_v4,and,and,ok,eos_token,4,0.619,artifacts/micro_world_v1/generations/Qwen__Qwen3_5_2B_train20/examples/train_world_000019_prop_0000_para_03/sample.json,artifacts/micro_world_v1/generations/Qwen__Qwen3_5_2B_train20/examples/train_world_000019_prop_0000_para_03/verdict_states.npz,artifacts/micro_world_v1/generations/Qwen__Qwen3_5_2B_train20/examples/train_world_000019_prop_0000_para_03/logits_summary.npz,
train_world_000019_prop_0000_para_04,train_world_000019,train_world_000019_prop_0000,para_04,train,Unknown,True,False,and_v0_attr_v0_rel_v1,and,and,ok,eos_token,4,0.6,artifacts/micro_world_v1/generations/Qwen__Qwen3_5_2B_train20/examples/train_world_000019_prop_0000_para_04/sample.json,artifacts/micro_world_v1/generations/Qwen__Qwen3_5_2B_train20/examples/train_world_000019_prop_0000_para_04/verdict_states.npz,artifacts/micro_world_v1/generations/Qwen__Qwen3_5_2B_train20/examples/train_world_000019_prop_0000_para_04/logits_summary.npz,
